"target_sequence","student_id","assignment_completed","problems_completed"
PSAVUGY,350731,1,3
PSA2H6G,350797,1,9
PSAVTUH,351058,1,3
PSAVTVJ,351190,1,4
PSAWU7D,351190,1,18
PSAVUF5,351589,1,3
PSAVTVJ,352426,1,3
PSAWU7D,352426,1,7
PSAVUA4,352681,0,3
PSAVTVJ,353620,1,3
PSAWU7D,353620,0,5
PSAVUGQ,354092,1,5
PSAVUGQ,355820,1,5
PSAVUK7,357623,0,20
PSAVUF5,358337,1,3
PSAVUF5,361997,1,3
PSAVUGQ,362279,1,4
PSA2H6G,362521,1,6
PSAVUGY,363380,0,4
PSA2H6G,364474,0,2
PSA2H6G,366631,0,1
PSAVUK7,367524,1,3
PSAVUK7,367565,0,3
PSAVUK7,368316,0,3
PSAVUK7,368480,1,3
PSA2H6G,371897,1,3
PSA2H6G,374329,1,8
PSA2H6G,375136,0,1
PSA2H6G,375328,0,1
PSA2H6G,375825,1,9
PSA2H6G,375966,0,6
PSAVTVJ,377046,1,3
PSAWU7D,377046,1,3
PSA2H6G,377671,1,3
PSAVUK7,379529,1,4
PSA2H6G,380718,1,13
PSA2H6G,381073,1,4
PSA2H6G,381148,1,10
PSAVUF5,381673,1,5
PSA2H6G,384175,1,4
PSAVUK7,385100,0,1
PSA2H6G,385738,1,34
PSA2H6G,386251,0,10
PSA2H6G,386663,1,5
PSAVUK7,386729,0,10
PSAVUGQ,387104,1,4
PSAVUK7,387787,0,1
PSAVUA4,388372,1,5
PSA2H6G,389176,1,3
PSA2H6G,391374,1,3
PSAVUK7,392009,1,5
PSA2H6G,392618,0,10
PSAVUBA,460316,0,11
PSAVUBA,460317,1,3
PSAVUBA,460318,1,7
PSAVUBA,460319,1,5
PSAVUBA,460323,1,4
PSAVUBA,460329,1,3
PSAVUBA,460330,1,7
PSAVUBA,460350,1,8
PSAVUBA,460351,1,5
PSAVUBA,460352,1,3
PSAVUBA,460354,1,11
PSAVUBA,460356,1,7
PSAVUBA,460358,1,8
PSAVUBA,460359,1,7
PSAVUBA,460360,1,3
PSAVUBA,460852,1,3
PSAVUBA,460890,1,3
PSAVUBA,460892,1,3
PSAVUBA,460906,1,4
PSAVUBA,460908,1,3
PSAVUBA,460917,1,7
PSAVUBA,460918,1,3
PSAVUBA,460926,1,4
PSAVUBA,460952,1,4
PSAVUBA,460953,1,4
PSAVUBA,460956,1,11
PSAVUBA,460957,1,4
PSAVUBA,460958,1,3
PSAVUBA,460959,1,3
PSAVUBA,460961,1,3
PSAVUBA,460963,1,4
PSAVUBA,460965,1,3
PSAVUBA,460972,1,3
PSAVUBA,460980,1,3
PSAVUBA,461704,0,1
PSAVUBA,462528,1,4
PSAVUBA,462530,1,3
PSAVUBA,462532,1,6
PSAVUBA,462539,1,3
PSAVUBA,462540,1,4
PSAVUBA,462546,1,3
PSAVUBA,462553,1,3
PSAVUBA,462554,1,4
PSAVUBA,462555,1,3
PSAVUBA,462560,1,6
PSAVUBA,462561,1,6
PSAVUBA,462564,1,3
PSAVUBA,462566,1,3
PSAVUBA,462567,1,4
PSAVUBA,462568,1,4
PSAVUBA,462572,1,4
PSAVUBA,462573,1,5
PSAVUBA,462577,1,3
PSAVUBA,462578,1,4
PSAVUBA,462583,0,4
PSAVUBA,462588,1,5
PSAVUBA,462591,1,4
PSAVUBA,462594,1,7
PSAVUBA,462596,1,4
PSAVUBA,462597,1,6
PSAVUBA,462603,1,3
PSAVUBA,462615,1,3
PSAVUBA,462616,1,4
PSAVUBA,462622,1,4
PSAVUBA,462629,1,4
PSAVUBA,462637,1,3
PSAVUBA,462649,1,3
PSAVUBA,463286,1,4
PSAVUBA,463486,1,11
PSAVUBA,463487,1,3
PSAVUBA,463552,1,3
PSAVUBA,463561,1,5
PSAVUBA,463563,1,4
PSAVUBA,463566,1,4
PSAVUBA,463567,1,3
PSAVUBA,463568,1,5
PSAVUBA,463569,1,5
PSAVUBA,463570,1,4
PSAVUBA,463573,1,3
PSAVUBA,463583,1,5
PSAVUBA,463586,1,3
PSAVUBA,463587,1,5
PSAVUBA,463594,1,4
PSAVUBA,463598,1,3
PSAVUBA,463599,1,3
PSAVUBA,463639,1,4
PSAVUBA,463646,1,4
PSAVUBA,463647,0,6
PSAVUBA,463648,1,8
PSAVUBA,463649,1,3
PSAVUBA,463650,1,6
PSAVUBA,463655,0,1
PSAVUBA,463659,1,4
PSAVUBA,463710,1,4
PSAVUBA,471286,1,12
PSAVUBA,471374,1,3
PSAVUBA,476956,1,9
PSAVUBA,477961,1,3
PSAVUBA,478656,1,4
PSAVUBA,481087,0,7
PSAVUBA,750853,0,1
PSAVUBA,776802,0,1
PSAVUBA,777795,1,3
PSAVUBA,823918,1,3
PSAVUBA,823925,0,1
PSAVUBA,824186,1,3
PSAVUBA,831796,1,4
PSAVUBA,838118,0,2
PSAVUBA,875425,0,3
PSAVUBA,889976,0,1
PSAVUBA,891386,1,3
PSAVUBA,904394,0,1
PSAVUBA,961035,1,3
PSAVUBA,991029,1,7
PSAVUMH,1014598,1,3
